ID_CPA,CD_CPA,DS_CPA,LIVELLO,TI_BENE_SERVIZIO,FL_UTILIZZABILE,UTCR,UTUV,PG_VER_REC
82310,"452030","Lavaggio e lucidatura di autoveicoli e servizi simili",6,"S","N","SYSTEM","SYSTEM","1"
82311,"453111","Servizi di vendita all'?ingrosso di copertoni e camere d'?faria di pneumatici in gomma",6,"S","N","SYSTEM","SYSTEM","1"
82312,"453112","Servizi di vendita all'?ingrosso di altre parti e altri accessori di autoveicoli",6,"S","N","SYSTEM","SYSTEM","1"
82313,"453120","Servizi di vendita all'?ingrosso per conto terzi di parti e accessori di autoveicoli",6,"S","N","SYSTEM","SYSTEM","1"
82314,"453211","Servizi di vendita al dettaglio in esercizi specializzati di pneumatici",6,"S","N","SYSTEM","SYSTEM","1"
82315,"453212","Servizi di vendita al dettaglio in esercizi specializzati di altre parti e altri accessori di autoveicoli",6,"S","N","SYSTEM","SYSTEM","1"
82316,"453221","Servizi di vendita al dettaglio di parti e accessori di autoveicoli via Internet",6,"S","N","SYSTEM","SYSTEM","1"
82317,"453222","Servizi di vendita al dettaglio di parti e accessori di autoveicoli per corrispondenza",6,"S","N","SYSTEM","SYSTEM","1"
82318,"453229","Altri servizi di vendita al dettaglio di parti e accessori di autoveicoli n.c.a.",6,"S","N","SYSTEM","SYSTEM","1"
82319,"454010","Servizi di vendita all'?ingrosso di motocicli, accessori e pezzi di ricambio",6,"S","N","SYSTEM","SYSTEM","1"
82320,"454020","Servizi di vendita al dettaglio in esercizi specializzati di motocicli, accessori e pezzi di ricambio",6,"S","N","SYSTEM","SYSTEM","1"
82321,"454030","Altri servizi di vendita al dettaglio di motocicli, accessori e pezzi di ricambio",6,"S","N","SYSTEM","SYSTEM","1"
82322,"454040","Servizi di vendita all'?ingrosso per conto terzi di motocicli, accessori e pezzi di ricambio",6,"S","N","SYSTEM","SYSTEM","1"
82323,"454050","Servizi di manutenzione e riparazione di motocicli",6,"S","N","SYSTEM","SYSTEM","1"
82324,"461111","Servizi di vendita all'?ingrosso per conto terzi di animali vivi",6,"S","N","SYSTEM","SYSTEM","1"
82325,"461112","Servizi di vendita all'?ingrosso per conto terzi di fiori e piante",6,"S","N","SYSTEM","SYSTEM","1"
82326,"461119","Servizi di vendita all'?ingrosso per conto terzi di altre materie prime agricole, di altre materie prime tessili e di altri semilavorati",6,"S","N","SYSTEM","SYSTEM","1"
82327,"461211","Servizi di vendita all'?ingrosso per conto terzi di combustibili solidi, liquidi, gassosi e di prodotti derivati",6,"S","N","SYSTEM","SYSTEM","1"
82328,"461212","Servizi di vendita all'?ingrosso per conto terzi di minerali metalliferi e metalli in forme primarie",6,"S","N","SYSTEM","SYSTEM","1"
82329,"461213","Servizi di vendita all'?ingrosso per conto terzi di prodotti chimici industriali, di fertilizzanti e di prodotti chimici per l'?agricoltura",6,"S","N","SYSTEM","SYSTEM","1"
82330,"461311","Servizi di vendita all'?ingrosso per conto terzi di legname e di prodotti di legno",6,"S","N","SYSTEM","SYSTEM","1"
82331,"461312","Servizi di vendita all'?ingrosso per conto terzi di materiali da costruzione",6,"S","N","SYSTEM","SYSTEM","1"
82332,"461411","Servizi di vendita all'?ingrosso per conto terzi di elaboratori elettronici, software, apparecchiature elettroniche e per telecomunicazioni e altre attrezzature per ufficio",6,"S","N","SYSTEM","SYSTEM","1"
82333,"461412","Servizi di vendita all'?ingrosso per conto terzi di navi, aeromobili ed altri mezzi di trasporto n.c.a.",6,"S","N","SYSTEM","SYSTEM","1"
82996,"742012","Lastre e pellicole fotografiche, impressionate e sviluppate, per la riproduzione offset",6,"S","N","SYSTEM","SYSTEM","1"
82997,"742019","Altre lastre e pellicole fotografiche, impressionate e sviluppate",6,"S","N","SYSTEM","SYSTEM","1"
82998,"742021","Servizi di ritratti fotografici",6,"S","N","SYSTEM","SYSTEM","1"
82999,"742022","Servizi fotografici pubblicitari ed altri servizi connessi",6,"S","N","SYSTEM","SYSTEM","1"
83000,"742023","Servizi fotografici e servizi videografici per occasioni speciali",6,"S","N","SYSTEM","SYSTEM","1"
83001,"742024","Servizi di fotografia aerea",6,"S","N","SYSTEM","SYSTEM","1"
83002,"742029","Altri servizi fotografici specializzati",6,"S","N","SYSTEM","SYSTEM","1"
83003,"742031","Servizi di sviluppo fotografico",6,"S","N","SYSTEM","SYSTEM","1"
83004,"742032","Servizi di restauro e ritocco di fotografie",6,"S","N","SYSTEM","SYSTEM","1"
83005,"742039","Altri servizi fotografici n.c.a.",6,"S","N","SYSTEM","SYSTEM","1"
83006,"743011","Servizi di traduzione",6,"S","N","SYSTEM","SYSTEM","1"
83007,"743012","Servizi d'?finterpretariato",6,"S","N","SYSTEM","SYSTEM","1"
83008,"749011","Servizi di controllo delle polizze di carico e di informazione sulle tariffe di nolo",6,"S","N","SYSTEM","SYSTEM","1"
83009,"749012","Servizi d'?fintermediazione commerciale e di valutazione, diversa da quella immobiliare e assicurativa",6,"S","N","SYSTEM","SYSTEM","1"
83010,"749013","Servizi di consulenza ambientale",6,"S","N","SYSTEM","SYSTEM","1"
83011,"749014","Servizi di previsioni e di informazioni meteorologiche",6,"S","N","SYSTEM","SYSTEM","1"
83012,"749015","Servizi di consulenza in materia di sicurezza",6,"S","N","SYSTEM","SYSTEM","1"
83013,"749019","Altri servizi di consulenza scientifica e tecnica n.c.a.",6,"S","N","SYSTEM","SYSTEM","1"
83014,"749020","Altri servizi professionali, tecnici e commerciali n.c.a.",6,"S","N","SYSTEM","SYSTEM","1"
83015,"750011","Servizi veterinari per animali domestici",6,"S","N","SYSTEM","SYSTEM","1"
83016,"750012","Servizi veterinari per animali d'?allevamento",6,"S","N","SYSTEM","SYSTEM","1"
83017,"750019","Altri servizi veterinari",6,"S","N","SYSTEM","SYSTEM","1"
83018,"771110","Servizi di locazione e leasing di automobili e di autoveicoli leggeri",6,"S","N","SYSTEM","SYSTEM","1"
83019,"771211","Servizi di locazione e leasing di veicoli per il trasporto di merci, senza autista",6,"S","N","SYSTEM","SYSTEM","1"
83020,"771219","Servizi di locazione e leasing di altri mezzi di trasporto terrestri, senza autista",6,"S","N","SYSTEM","SYSTEM","1"
83021,"772110","Servizi di locazione e leasing di articoli sportivi e per il tempo libero",6,"S","N","SYSTEM","SYSTEM","1"
83022,"772210","Servizi di noleggio di videocassette e dischi",6,"S","N","SYSTEM","SYSTEM","1"
83023,"772911","Servizi di locazione e leasing di televisori, apparecchi radio, videoregistratori e apparecchi e accessori connessi",6,"S","N","SYSTEM","SYSTEM","1"
83024,"772912","Servizi di noleggio e di locazione di mobili ed altri articoli per la casa",6,"S","N","SYSTEM","SYSTEM","1"
83025,"772913","Servizi di locazione e leasing di strumenti musicali",6,"S","N","SYSTEM","SYSTEM","1"
83026,"772914","Servizi di locazione e leasing di biancheria per la casa",6,"S","N","SYSTEM","SYSTEM","1"
83027,"772915","Servizi di locazione e leasing di prodotti tessili, abbigliamento e calzature",6,"S","N","SYSTEM","SYSTEM","1"
83028,"772916","Servizi di locazione e leasing di macchine e attrezzature per il fai da te",6,"S","N","SYSTEM","SYSTEM","1"
83029,"772919","Servizi di locazione e leasing di altri beni per uso personale e domestico n.c.a.",6,"S","N","SYSTEM","SYSTEM","1"
83030,"773110","Servizi di locazione e leasing di macchine e attrezzature agricole",6,"S","N","SYSTEM","SYSTEM","1"
83031,"773210","Servizi di locazione e leasing di macchinari e attrezzature per lavori edili e di genio civile",6,"S","N","SYSTEM","SYSTEM","1"
83032,"773311","Servizi di locazione e leasing di macchinari e attrezzature per ufficio (esclusi elaboratori elettronici)",6,"S","N","SYSTEM","SYSTEM","1"
83033,"773312","Servizi di locazione e leasing di elaboratori elettronici",6,"S","N","SYSTEM","SYSTEM","1"
83034,"773410","Servizi di locazione e leasing di mezzi di trasporto marittimo e fluviale",6,"S","N","SYSTEM","SYSTEM","1"
83035,"773510","Servizi di locazione e leasing di mezzi di trasporto aereo",6,"S","N","SYSTEM","SYSTEM","1"
83036,"773911","Servizi di locazione e leasing di veicoli ferroviari",6,"S","N","SYSTEM","SYSTEM","1"
83037,"773912","Servizi di locazione e leasing di container",6,"S","N","SYSTEM","SYSTEM","1"
83038,"773913","Servizi di locazione e leasing di motocicli, roulotte e camper",6,"S","N","SYSTEM","SYSTEM","1"
83039,"773914","Servizi di locazione e leasing di apparecchiature per le telecomunicazioni",6,"S","N","SYSTEM","SYSTEM","1"
83040,"773919","Servizi di locazione e leasing di altri macchinari e attrezzature, senza operatore, e di beni materiali n.c.a.",6,"S","N","SYSTEM","SYSTEM","1"
83041,"774011","Servizi di concessione di licenze per l'?futilizzo di prodotti della ricerca e dello sviluppo",6,"S","N","SYSTEM","SYSTEM","1"
83042,"774012","Servizi di concessione di licenze per l'?futilizzo di marchi di fabbrica e franchising",6,"S","N","SYSTEM","SYSTEM","1"
83711,"49101","Servizi di trasporto ferroviario interurbano di passeggeri",6,"S","Y","SYSTEM","SYSTEM","1"
83712,"49201","Servizi di trasporto ferroviario di merci",6,"S","Y","SYSTEM","SYSTEM","1"
83713,"49311","Servizi di trasporto ferroviario urbano e suburbano di passeggeri",6,"S","Y","SYSTEM","SYSTEM","1"
83714,"49312","Altri servizi di trasporto terrestre urbano e suburbano di passeggeri",6,"S","Y","SYSTEM","SYSTEM","1"
83715,"49321","Servizi operativi di taxi",6,"S","Y","SYSTEM","SYSTEM","1"
83716,"49391","Servizi di trasporto terrestre interurbano e speciale, regolare, di passeggeri",6,"S","Y","SYSTEM","SYSTEM","1"
83717,"49392","Servizi di trasporto di passeggeri mediante funicolari, funivie e sciovie",6,"S","Y","SYSTEM","SYSTEM","1"
83718,"49393","Servizi di trasporto terrestre, non regolare, di passeggeri",6,"S","Y","SYSTEM","SYSTEM","1"
83719,"49411","Servizi di trasporto di merci su strada",6,"S","Y","SYSTEM","SYSTEM","1"
83720,"49412","Servizi di noleggio di furgoni con autista",6,"S","Y","SYSTEM","SYSTEM","1"
83721,"49421","Servizi di trasloco",6,"S","Y","SYSTEM","SYSTEM","1"
83722,"49501","Servizi di trasporto mediante condotte",6,"S","Y","SYSTEM","SYSTEM","1"
83723,"50101","Servizi di trasporto marittimo e di cabotaggio di passeggeri",6,"S","Y","SYSTEM","SYSTEM","1"
83724,"50102","Servizi di noleggio di imbarcazioni per il trasporto marittimo e di cabotaggio di passeggeri, con operatore",6,"S","Y","SYSTEM","SYSTEM","1"
83725,"50201","Servizi di trasporto marittimo e di cabotaggio di merci",6,"S","Y","SYSTEM","SYSTEM","1"
83726,"50202","Servizi di noleggio di imbarcazioni per il trasporto marittimo e di cabotaggio di merci, con operatore; servizi di rimorchio e spinta",6,"S","Y","SYSTEM","SYSTEM","1"
83727,"50301","Servizi di trasporto di passeggeri per vie d?acqua interne",6,"S","Y","SYSTEM","SYSTEM","1"
83728,"50302","Servizi di noleggio di imbarcazioni per il trasporto di passeggeri, per vie d?acqua interne, con operatore",6,"S","Y","SYSTEM","SYSTEM","1"
83729,"50401","Servizi di trasporto di merci per vie d?acqua interne",6,"S","Y","SYSTEM","SYSTEM","1"
83730,"50402","Servizi di noleggio di imbarcazioni per il trasporto di merci, per vie d?acqua interne, con operatore; servizi di rimorchio e spinta",6,"S","Y","SYSTEM","SYSTEM","1"
83731,"51101","Servizi di trasporto aereo di passeggeri",6,"S","Y","SYSTEM","SYSTEM","1"
83732,"51102","Servizi di noleggio di mezzi di trasporto aereo di passeggeri, con operatore",6,"S","Y","SYSTEM","SYSTEM","1"
83733,"51211","Servizi di trasporto aereo di merci",6,"S","Y","SYSTEM","SYSTEM","1"
83734,"51212","Servizi di noleggio di mezzi di trasporto aereo di merci, con operatore",6,"S","Y","SYSTEM","SYSTEM","1"
83735,"51221","Servizi di trasporto spaziale",6,"S","Y","SYSTEM","SYSTEM","1"
83736,"52101","Servizi di deposito e magazzinaggio",6,"S","Y","SYSTEM","SYSTEM","1"
83737,"52211","Servizi connessi al trasporto ferroviario",6,"S","Y","SYSTEM","SYSTEM","1"
83738,"52212","Servizi connessi al trasporto su strada",6,"S","Y","SYSTEM","SYSTEM","1"
83739,"52213","Servizi connessi ai trasporti tramite condutture",6,"S","Y","SYSTEM","SYSTEM","1"
83740,"52221","Servizi connessi al trasporto marittimo e per vie d?acqua",6,"S","Y","SYSTEM","SYSTEM","1"
83741,"52231","Servizi aeroportuali (escluse le operazioni di carico e scarico), servizi di controllo del traffico aereo e altri servizi connessi al trasporto aereo",6,"S","Y","SYSTEM","SYSTEM","1"
83742,"52232","Servizi connessi al trasporto spaziale",6,"S","Y","SYSTEM","SYSTEM","1"
83743,"52241","Servizi di movimentazione merci",6,"S","Y","SYSTEM","SYSTEM","1"
83744,"52291","Servizi delle agenzie di trasporto di merci",6,"S","Y","SYSTEM","SYSTEM","1"
83745,"52292","Altri servizi di supporto per i trasporti n.c.a.",6,"S","Y","SYSTEM","SYSTEM","1"
83746,"53101","Servizi postali con obbligo di servizio universale",6,"S","Y","SYSTEM","SYSTEM","1"
83747,"53201","Altri servizi postali e di corriere",6,"S","Y","SYSTEM","SYSTEM","1"
83748,"55101","Servizi di alloggio in camere o unit? abitative per turisti, con servizio domestico giornaliero (esclusa la multipropriet?)",6,"S","Y","SYSTEM","SYSTEM","1"
83749,"55201","Servizi di alloggio per vacanze e altri servizi di alloggio per brevi soggiorni",6,"S","Y","SYSTEM","SYSTEM","1"
83750,"55301","Servizi per aree di campeggio e di parcheggio per veicoli ricreativi e per roulotte",6,"S","Y","SYSTEM","SYSTEM","1"
83751,"55901","Altri servizi di alloggio",6,"S","Y","SYSTEM","SYSTEM","1"
83752,"56101","Servizi di ristorazione e fornitura di pasti a domicilio",6,"S","Y","SYSTEM","SYSTEM","1"
83753,"56211","Servizi di catering per manifestazioni",6,"S","Y","SYSTEM","SYSTEM","1"
83754,"56291","Servizi contrattuali di ristorazione collettiva",6,"S","Y","SYSTEM","SYSTEM","1"
83755,"56292","Servizi di mense",6,"S","Y","SYSTEM","SYSTEM","1"
83756,"56301","Servizi di vendita di bevande",6,"S","Y","SYSTEM","SYSTEM","1"
83757,"58111","Libri",6,"S","Y","SYSTEM","SYSTEM","1"
83758,"58112","Pubblicazioni su dischi, nastri o altri supporti materiali",6,"S","Y","SYSTEM","SYSTEM","1"
83759,"58113","Pubblicazioni on line",6,"S","Y","SYSTEM","SYSTEM","1"
83760,"58114","Spazi pubblicitari in libri",6,"S","Y","SYSTEM","SYSTEM","1"
81636,"275111","Frigoriferi e congelatori per uso domestico",6,"B","N","SYSTEM","SYSTEM","1"
81637,"275112","Lavastoviglie per uso domestico",6,"B","N","SYSTEM","SYSTEM","1"
81638,"275113","Lavatrici e asciugatrici per uso domestico",6,"B","N","SYSTEM","SYSTEM","1"
81639,"275114","Coperte a riscaldamento elettrico",6,"B","N","SYSTEM","SYSTEM","1"
81640,"275115","Ventilatori e cappe aspiranti ad estrazione o a riciclaggio, per uso domestico",6,"B","N","SYSTEM","SYSTEM","1"
81641,"275121","Apparecchi elettromeccanici con motore elettrico incorporato, per uso domestico",6,"B","N","SYSTEM","SYSTEM","1"
81642,"275122","Rasoi, tosatrici e apparecchi per la depilazione, con motore elettrico incorporato",6,"B","N","SYSTEM","SYSTEM","1"
81643,"275123","Apparecchi elettrotermici per parrucchiere o per asciugare le mani; ferri da stiro elettrici",6,"B","N","SYSTEM","SYSTEM","1"
81644,"275124","Altri apparecchi elettrotermici",6,"B","N","SYSTEM","SYSTEM","1"
81645,"275125","Scaldacqua elettrici, istantanei o a accumulazione, e scaldatori ad immersione",6,"B","N","SYSTEM","SYSTEM","1"
81646,"275126","Apparecchi elettrici per il riscaldamento dei locali e del suolo",6,"B","N","SYSTEM","SYSTEM","1"
81647,"275127","Forni a microonde",6,"B","N","SYSTEM","SYSTEM","1"
81648,"275128","Altri forni; cucine, fornelli (comprese le piastre di cottura); griglie e girarrosti",6,"B","N","SYSTEM","SYSTEM","1"
81649,"275129","Resistenze scaldanti",6,"B","N","SYSTEM","SYSTEM","1"
81650,"275130","Parti di elettrodomestici",6,"B","N","SYSTEM","SYSTEM","1"
81651,"275199","Attivita in subfornitura nell'?ambito della produzione degli elettrodomestici",6,"S","N","SYSTEM","SYSTEM","1"
81652,"275211","Apparecchi di cottura e scaldapiatti di uso domestico, non elettrici, di ghisa, ferro, acciaio o rame",6,"B","N","SYSTEM","SYSTEM","1"
81653,"275212","Altri apparecchi di uso domestico a combustibili gassosi, a gas ed altri combustibili, a combustibili liquidi o a combustibili solidi",6,"B","N","SYSTEM","SYSTEM","1"
81654,"275213","Generatori e distributori di aria calda n.c.a., a riscaldamento non elettrico, di ghisa, ferro o acciaio",6,"B","N","SYSTEM","SYSTEM","1"
81655,"275214","Scaldacqua non elettrici, istantanei o ad accumulazione",6,"B","N","SYSTEM","SYSTEM","1"
81656,"275220","Parti di stufe, cucine economiche, scaldapiatti e apparecchi non elettrici simili per uso domestico",6,"B","N","SYSTEM","SYSTEM","1"
81657,"275299","Attivita in subfornitura nell'?ambito della produzione degli apparecchi non elettrici per uso domestico",6,"S","N","SYSTEM","SYSTEM","1"
81658,"279011","Macchine ed apparecchi elettrici con una funzione specifica",6,"B","N","SYSTEM","SYSTEM","1"
81659,"279012","Isolatori per l'?felettricita; pezzi isolanti per macchine, apparecchi o impianti elettrici; tubi isolanti",6,"B","N","SYSTEM","SYSTEM","1"
81660,"279013","Elettrodi di carbone ed altri oggetti di grafite o di altro carbonio, per usi elettrici",6,"B","N","SYSTEM","SYSTEM","1"
81661,"279020","Pannelli indicatori con dispositivi a cristalli liquidi o diodi emittenti luce; apparecchi elettrici di segnalazione acustica o visiva",6,"B","N","SYSTEM","SYSTEM","1"
81662,"279031","Macchine ed apparecchi elettrici per la saldatura o la brasatura; macchine ed apparecchi elettrici per spruzzare a caldo metalli o carburi metallici sinterizzati",6,"B","N","SYSTEM","SYSTEM","1"
81663,"279032","Parti di macchine e di apparecchi elettrici per la saldatura o la brasatura; macchine ed apparecchi elettrici per spruzzare a caldo metalli o carburi metallici sinterizzati",6,"B","N","SYSTEM","SYSTEM","1"
81664,"279033","Parti di altri apparecchi elettrici; parti elettriche n.c.a. di macchine ed apparecchi",6,"B","N","SYSTEM","SYSTEM","1"
